year,geo_name,geo,diabetes,physical_inactivity
2015,Sullivan County,05000US18153,0.120,0.322
2016,Sullivan County,05000US18153,0.108,0.351
2015,Switzerland County,05000US18155,0.132,0.330
2016,Switzerland County,05000US18155,0.117,0.332
2016,"Tippecanoe County, IN",05000US18157,0.077,0.253
2015,"Tippecanoe County, IN",05000US18157,0.086,0.253
2015,Tipton County,05000US18159,0.122,0.302
2016,Tipton County,05000US18159,0.103,0.312
2016,Union County,05000US18161,0.106,0.341
2015,Union County,05000US18161,0.114,0.291
2016,"Vanderburgh County, IN",05000US18163,0.101,0.286
2015,"Vanderburgh County, IN",05000US18163,0.127,0.275
2015,Vermillion County,05000US18165,0.130,0.301
2016,Vermillion County,05000US18165,0.108,0.312
2016,"Vigo County, IN",05000US18167,0.105,0.301
2015,"Vigo County, IN",05000US18167,0.096,0.278
2015,Wabash County,05000US18169,0.134,0.301
2016,Wabash County,05000US18169,0.111,0.355
2015,Warren County,05000US18171,0.116,0.259
2016,Warren County,05000US18171,0.100,0.257
2016,Warrick County,05000US18173,0.095,0.264
2015,Warrick County,05000US18173,0.108,0.229
2016,Washington County,05000US18175,0.104,0.295
2015,Washington County,05000US18175,0.105,0.298
2016,Wayne County,05000US18177,0.115,0.285
2015,Wayne County,05000US18177,0.102,0.278
2015,Wells County,05000US18179,0.108,0.280
2016,Wells County,05000US18179,0.102,0.308
2016,White County,05000US18181,0.110,0.277
2015,White County,05000US18181,0.113,0.266
2015,Whitley County,05000US18183,0.099,0.199
2016,Whitley County,05000US18183,0.097,0.238
2016,Adair County,05000US19001,0.099,0.297
2015,Adair County,05000US19001,0.112,0.305
2016,Adams County,05000US19003,0.103,0.284
2015,Adams County,05000US19003,0.095,0.270
2016,Allamakee County,05000US19005,0.105,0.248
2015,Allamakee County,05000US19005,0.089,0.223
2015,Appanoose County,05000US19007,0.096,0.314
2016,Appanoose County,05000US19007,0.108,0.335
2016,Audubon County,05000US19009,0.108,0.284
2015,Audubon County,05000US19009,0.111,0.246
2016,Benton County,05000US19011,0.089,0.281
2015,Benton County,05000US19011,0.097,0.252
2016,"Black Hawk County, IA",05000US19013,0.089,0.244
2015,"Black Hawk County, IA",05000US19013,0.097,0.224
2015,Boone County,05000US19015,0.094,0.269
2016,Boone County,05000US19015,0.094,0.263
2015,Bremer County,05000US19017,0.097,0.226
2016,Bremer County,05000US19017,0.085,0.246
2015,Buchanan County,05000US19019,0.103,0.276
2016,Buchanan County,05000US19019,0.089,0.269
2016,Buena Vista County,05000US19021,0.096,0.248
2015,Buena Vista County,05000US19021,0.100,0.242
2015,Butler County,05000US19023,0.095,0.265
2016,Butler County,05000US19023,0.097,0.288
2016,Calhoun County,05000US19025,0.108,0.248
2015,Calhoun County,05000US19025,0.109,0.237
2016,Carroll County,05000US19027,0.091,0.252
2015,Carroll County,05000US19027,0.091,0.221
2016,Cass County,05000US19029,0.109,0.256
2015,Cass County,05000US19029,0.087,0.276
2015,Cedar County,05000US19031,0.107,0.302
2016,Cedar County,05000US19031,0.096,0.315
2016,Cerro Gordo County,05000US19033,0.101,0.279
2015,Cerro Gordo County,05000US19033,0.111,0.276
2016,Cherokee County,05000US19035,0.104,0.298
2015,Cherokee County,05000US19035,0.102,0.265
2016,Chickasaw County,05000US19037,0.103,0.244
2015,Chickasaw County,05000US19037,0.091,0.269
2015,Clarke County,05000US19039,0.091,0.265
2016,Clarke County,05000US19039,0.109,0.275
2015,Clay County,05000US19041,0.088,0.239
2016,Clay County,05000US19041,0.097,0.251
2015,Clayton County,05000US19043,0.084,0.264
2016,Clayton County,05000US19043,0.104,0.288
2015,Clinton County,05000US19045,0.110,0.271
2016,Clinton County,05000US19045,0.100,0.275
2016,Crawford County,05000US19047,0.112,0.314
2015,Crawford County,05000US19047,0.089,0.301
2016,Dallas County,05000US19049,0.074,0.270
2015,Dallas County,05000US19049,0.083,0.277
2015,Davis County,05000US19051,0.110,0.279
2016,Davis County,05000US19051,0.112,0.308
2016,Decatur County,05000US19053,0.101,0.249
2015,Decatur County,05000US19053,0.095,0.255
2015,Delaware County,05000US19055,0.098,0.318
2016,Delaware County,05000US19055,0.096,0.286
2016,Des Moines County,05000US19057,0.107,0.268
2015,Des Moines County,05000US19057,0.126,0.272
2016,Dickinson County,05000US19059,0.099,0.248
2015,Dickinson County,05000US19059,0.090,0.241
2016,Dubuque County,05000US19061,0.087,0.227
2015,Dubuque County,05000US19061,0.095,0.205
2015,Emmet County,05000US19063,0.093,0.289
2016,Emmet County,05000US19063,0.098,0.298
2016,Fayette County,05000US19065,0.101,0.294
2015,Fayette County,05000US19065,0.105,0.280
2015,Floyd County,05000US19067,0.111,0.249
2016,Floyd County,05000US19067,0.108,0.294
2016,Franklin County,05000US19069,0.108,0.259
2015,Franklin County,05000US19069,0.097,0.264
2015,Fremont County,05000US19071,0.099,0.258
2016,Fremont County,05000US19071,0.103,0.279
2016,Greene County,05000US19073,0.106,0.300
2015,Greene County,05000US19073,0.097,0.279
2015,Grundy County,05000US19075,0.102,0.269
2016,Grundy County,05000US19075,0.093,0.273
2015,Guthrie County,05000US19077,0.093,0.286
2016,Guthrie County,05000US19077,0.103,0.306
2016,Hamilton County,05000US19079,0.099,0.275
2015,Hamilton County,05000US19079,0.106,0.249
2016,Hancock County,05000US19081,0.098,0.261
2015,Hancock County,05000US19081,0.099,0.267
2016,Hardin County,05000US19083,0.099,0.275
2015,Hardin County,05000US19083,0.097,0.309
2015,Harrison County,05000US19085,0.090,0.292
2016,Harrison County,05000US19085,0.098,0.283
2016,Henry County,05000US19087,0.097,0.279
2015,Henry County,05000US19087,0.107,0.265
2016,Howard County,05000US19089,0.101,0.287
2015,Howard County,05000US19089,0.102,0.246
2016,Humboldt County,05000US19091,0.104,0.271
2015,Humboldt County,05000US19091,0.103,0.275
2016,Ida County,05000US19093,0.106,0.293
2015,Ida County,05000US19093,0.104,0.286
2015,Iowa County,05000US19095,0.094,0.257
2016,Iowa County,05000US19095,0.092,0.228
2015,Jackson County,05000US19097,0.112,0.242
2016,Jackson County,05000US19097,0.104,0.270
2015,Jasper County,05000US19099,0.107,0.287
2016,Jasper County,05000US19099,0.095,0.304
2016,Jefferson County,05000US19101,0.101,0.228
2015,Jefferson County,05000US19101,0.101,0.206
2016,"Johnson County, IA",05000US19103,0.069,0.162
2015,"Johnson County, IA",05000US19103,0.055,0.169
2015,Jones County,05000US19105,0.092,0.246
2016,Jones County,05000US19105,0.096,0.239
2015,Keokuk County,05000US19107,0.100,0.269
2016,Keokuk County,05000US19107,0.103,0.299
2015,Kossuth County,05000US19109,0.112,0.286
2016,Kossuth County,05000US19109,0.101,0.270
2015,Lee County,05000US19111,0.100,0.269
2016,Lee County,05000US19111,0.104,0.283
2016,"Linn County, IA",05000US19113,0.089,0.224
2015,"Linn County, IA",05000US19113,0.090,0.226
2015,Louisa County,05000US19115,0.102,0.295
2016,Louisa County,05000US19115,0.099,0.290
2016,Lucas County,05000US19117,0.111,0.304
2015,Lucas County,05000US19117,0.103,0.259
2015,Lyon County,05000US19119,0.090,0.279
2016,Lyon County,05000US19119,0.090,0.269
2016,Madison County,05000US19121,0.092,0.262
2015,Madison County,05000US19121,0.095,0.235
2015,Mahaska County,05000US19123,0.093,0.266
2016,Mahaska County,05000US19123,0.094,0.259
2016,Marion County,05000US19125,0.085,0.228
2015,Marion County,05000US19125,0.088,0.229
2016,Marshall County,05000US19127,0.102,0.268
2015,Marshall County,05000US19127,0.100,0.241
2015,Mills County,05000US19129,0.090,0.274
2016,Mills County,05000US19129,0.096,0.306
2016,Mitchell County,05000US19131,0.100,0.245
2015,Mitchell County,05000US19131,0.099,0.262
2015,Monona County,05000US19133,0.106,0.271
2016,Monona County,05000US19133,0.113,0.285
2016,Monroe County,05000US19135,0.101,0.315
2015,Monroe County,05000US19135,0.104,0.317
2016,Montgomery County,05000US19137,0.112,0.301
2015,Montgomery County,05000US19137,0.099,0.265
2015,Muscatine County,05000US19139,0.097,0.261
2016,Muscatine County,05000US19139,0.098,0.267
2015,O'Brien County,05000US19141,0.099,0.233
2016,O'Brien County,05000US19141,0.100,0.220
2016,Osceola County,05000US19143,0.098,0.301
2015,Osceola County,05000US19143,0.097,0.262
2015,Page County,05000US19145,0.115,0.288
2016,Page County,05000US19145,0.106,0.280
2015,Palo Alto County,05000US19147,0.109,0.273
2016,Palo Alto County,05000US19147,0.103,0.281
2015,Plymouth County,05000US19149,0.095,0.242
2016,Plymouth County,05000US19149,0.091,0.249
2016,Pocahontas County,05000US19151,0.114,0.312
2015,Pocahontas County,05000US19151,0.126,0.293
2015,"Polk County, IA",05000US19153,0.078,0.215
2016,"Polk County, IA",05000US19153,0.083,0.215
2015,Pottawattamie County,05000US19155,0.105,0.282
2016,Pottawattamie County,05000US19155,0.095,0.299
2015,Poweshiek County,05000US19157,0.090,0.217
2016,Poweshiek County,05000US19157,0.093,0.232
2016,Ringgold County,05000US19159,0.118,0.300
2015,Ringgold County,05000US19159,0.104,0.276
2015,Sac County,05000US19161,0.098,0.240
2016,Sac County,05000US19161,0.102,0.257
2015,"Scott County, IA",05000US19163,0.087,0.213
2016,"Scott County, IA",05000US19163,0.091,0.230
2016,Shelby County,05000US19165,0.105,0.325
2015,Shelby County,05000US19165,0.108,0.276
2016,Sioux County,05000US19167,0.083,0.252
2015,Sioux County,05000US19167,0.074,0.251
2016,Story County,05000US19169,0.066,0.195
2015,Story County,05000US19169,0.055,0.194
2016,Tama County,05000US19171,0.104,0.332
2015,Tama County,05000US19171,0.112,0.320
2016,Taylor County,05000US19173,0.109,0.240
2015,Taylor County,05000US19173,0.105,0.240
2015,Union County,05000US19175,0.124,0.267
2016,Union County,05000US19175,0.100,0.273
2015,Van Buren County,05000US19177,0.107,0.285
2016,Van Buren County,05000US19177,0.107,0.300
2015,Wapello County,05000US19179,0.111,0.298
2016,Wapello County,05000US19179,0.108,0.315
2016,Warren County,05000US19181,0.081,0.291
2015,Warren County,05000US19181,0.092,0.279
2016,Washington County,05000US19183,0.093,0.269
2015,Washington County,05000US19183,0.100,0.235
2015,Wayne County,05000US19185,0.114,0.260
2016,Wayne County,05000US19185,0.109,0.262
2015,Webster County,05000US19187,0.103,0.252
2016,Webster County,05000US19187,0.097,0.270
2015,Winnebago County,05000US19189,0.101,0.303
2016,Winnebago County,05000US19189,0.099,0.306
2016,Winneshiek County,05000US19191,0.083,0.205
2015,Winneshiek County,05000US19191,0.078,0.187
2016,"Woodbury County, IA",05000US19193,0.098,0.267
2015,"Woodbury County, IA",05000US19193,0.094,0.270
2015,Worth County,05000US19195,0.105,0.276
2016,Worth County,05000US19195,0.103,0.310
2015,Wright County,05000US19197,0.095,0.301
2016,Wright County,05000US19197,0.109,0.297
2016,Allen County,05000US20001,0.112,0.298
2015,Allen County,05000US20001,0.108,0.285
2015,Anderson County,05000US20003,0.094,0.305
2016,Anderson County,05000US20003,0.112,0.285
2016,Atchison County,05000US20005,0.099,0.284
2015,Atchison County,05000US20005,0.104,0.281
2016,Barber County,05000US20007,0.108,0.277
2015,Barber County,05000US20007,0.107,0.322
2016,Barton County,05000US20009,0.109,0.281
2015,Barton County,05000US20009,0.104,0.290
2015,Bourbon County,05000US20011,0.103,0.267
2016,Bourbon County,05000US20011,0.114,0.279
2016,Brown County,05000US20013,0.118,0.324
2015,Brown County,05000US20013,0.128,0.310
2015,Butler County,05000US20015,0.094,0.248
2016,Butler County,05000US20015,0.091,0.263
2016,Chase County,05000US20017,0.111,0.288
2015,Chase County,05000US20017,0.107,0.259
2015,Chautauqua County,05000US20019,0.114,0.315
2016,Chautauqua County,05000US20019,0.127,0.363
2016,Cherokee County,05000US20021,0.112,0.327
2015,Cherokee County,05000US20021,0.125,0.337
2015,Cheyenne County,05000US20023,0.121,0.297
2016,Cheyenne County,05000US20023,0.114,0.338
2016,Clark County,05000US20025,0.115,0.278
2015,Clark County,05000US20025,0.123,0.287
2016,Clay County,05000US20027,0.108,0.281
2015,Clay County,05000US20027,0.104,0.252
2015,Cloud County,05000US20029,0.123,0.283
2016,Cloud County,05000US20029,0.111,0.292
2015,Coffey County,05000US20031,0.093,0.265
2016,Coffey County,05000US20031,0.102,0.262
2016,Comanche County,05000US20033,0.106,0.265
2015,Comanche County,05000US20033,0.120,0.268
2016,Cowley County,05000US20035,0.106,0.304
2015,Cowley County,05000US20035,0.119,0.306
2016,Crawford County,05000US20037,0.096,0.269
2015,Crawford County,05000US20037,0.102,0.253
2016,Decatur County,05000US20039,0.128,0.277
2015,Decatur County,05000US20039,0.131,0.282
2015,Dickinson County,05000US20041,0.107,0.269
2016,Dickinson County,05000US20041,0.099,0.296
2016,Doniphan County,05000US20043,0.097,0.286
2015,Doniphan County,05000US20043,0.097,0.258
2016,"Douglas County, KS",05000US20045,0.068,0.187
2015,"Douglas County, KS",05000US20045,0.061,0.179
2015,Edwards County,05000US20047,0.113,0.279
2016,Edwards County,05000US20047,0.113,0.285
2015,Elk County,05000US20049,0.135,0.272
2016,Elk County,05000US20049,0.127,0.269
2015,Ellis County,05000US20051,0.082,0.264
2016,Ellis County,05000US20051,0.084,0.256
2015,Ellsworth County,05000US20053,0.105,0.300
2016,Ellsworth County,05000US20053,0.104,0.332
2016,Finney County,05000US20055,0.109,0.224
2015,Finney County,05000US20055,0.091,0.237
2016,Ford County,05000US20057,0.111,0.307
2015,Ford County,05000US20057,0.094,0.300
2016,Franklin County,05000US20059,0.093,0.307
2015,Franklin County,05000US20059,0.123,0.300
2016,Geary County,05000US20061,0.072,0.264
2015,Geary County,05000US20061,0.079,0.259
2015,Gove County,05000US20063,0.132,0.291
2016,Gove County,05000US20063,0.106,0.259
2015,Graham County,05000US20065,0.114,0.277
2016,Graham County,05000US20065,0.120,0.269
2016,Grant County,05000US20067,0.107,0.264
2015,Grant County,05000US20067,0.097,0.264
2016,Gray County,05000US20069,0.093,0.248
2015,Gray County,05000US20069,0.091,0.244
2015,Greeley County,05000US20071,0.109,0.290
2016,Greeley County,05000US20071,0.107,0.273
2015,Greenwood County,05000US20073,0.110,0.273
2016,Greenwood County,05000US20073,0.126,0.286
2016,Hamilton County,05000US20075,0.110,0.217
2015,Hamilton County,05000US20075,0.092,0.225
2016,Harper County,05000US20077,0.112,0.350
2015,Harper County,05000US20077,0.113,0.315
2016,Harvey County,05000US20079,0.102,0.266
2015,Harvey County,05000US20079,0.097,0.266
2016,Haskell County,05000US20081,0.104,0.279
2015,Haskell County,05000US20081,0.089,0.309
2016,Hodgeman County,05000US20083,0.112,0.273
2015,Hodgeman County,05000US20083,0.111,0.279
2015,Jackson County,05000US20085,0.112,0.286
2016,Jackson County,05000US20085,0.102,0.300
2016,Jefferson County,05000US20087,0.094,0.231
2015,Jefferson County,05000US20087,0.099,0.223
2016,Jewell County,05000US20089,0.126,0.301
2015,Jewell County,05000US20089,0.141,0.302
2015,"Johnson County, KS",05000US20091,0.070,0.171
2016,"Johnson County, KS",05000US20091,0.078,0.178
2015,Kearny County,05000US20093,0.111,0.282
2016,Kearny County,05000US20093,0.100,0.265
2015,Kingman County,05000US20095,0.120,0.323
2016,Kingman County,05000US20095,0.111,0.296
2015,Kiowa County,05000US20097,0.100,0.288
2016,Kiowa County,05000US20097,0.105,0.271
2016,Labette County,05000US20099,0.114,0.325
2015,Labette County,05000US20099,0.120,0.306
2015,Lane County,05000US20101,0.119,0.264
2016,Lane County,05000US20101,0.110,0.262
2015,Leavenworth County,05000US20103,0.091,0.250
2016,Leavenworth County,05000US20103,0.094,0.261
2016,Lincoln County,05000US20105,0.115,0.246
2015,Lincoln County,05000US20105,0.108,0.272
2015,Linn County,05000US20107,0.111,0.274
2016,Linn County,05000US20107,0.111,0.293
2016,Logan County,05000US20109,0.098,0.275
2015,Logan County,05000US20109,0.131,0.281
2016,Lyon County,05000US20111,0.101,0.230
2015,Lyon County,05000US20111,0.093,0.235
2016,McPherson County,05000US20113,0.094,0.251
2015,McPherson County,05000US20113,0.092,0.242
2016,Marion County,05000US20115,0.105,0.252
2015,Marion County,05000US20115,0.097,0.251
2015,Marshall County,05000US20117,0.118,0.301
2016,Marshall County,05000US20117,0.109,0.262
2016,Meade County,05000US20119,0.103,0.264
2015,Meade County,05000US20119,0.112,0.290
2016,Miami County,05000US20121,0.096,0.261
2015,Miami County,05000US20121,0.093,0.263
2016,Mitchell County,05000US20123,0.102,0.277
2015,Mitchell County,05000US20123,0.107,0.281
2016,Montgomery County,05000US20125,0.118,0.274
2015,Montgomery County,05000US20125,0.137,0.301
2015,Morris County,05000US20127,0.097,0.269
2016,Morris County,05000US20127,0.113,0.293
2016,Morton County,05000US20129,0.113,0.326
2015,Morton County,05000US20129,0.102,0.310
2015,Nemaha County,05000US20131,0.108,0.250
2016,Nemaha County,05000US20131,0.099,0.277
2015,Neosho County,05000US20133,0.120,0.300
2016,Neosho County,05000US20133,0.111,0.290
2015,Ness County,05000US20135,0.113,0.293
2016,Ness County,05000US20135,0.118,0.267
2016,Norton County,05000US20137,0.100,0.255
2015,Norton County,05000US20137,0.103,0.267
2015,Osage County,05000US20139,0.128,0.290
2016,Osage County,05000US20139,0.107,0.293
2016,Osborne County,05000US20141,0.120,0.296
2015,Osborne County,05000US20141,0.120,0.273
2016,Ottawa County,05000US20143,0.099,0.297
2015,Ottawa County,05000US20143,0.112,0.293
2015,Pawnee County,05000US20145,0.104,0.273
2016,Pawnee County,05000US20145,0.110,0.248
2016,Phillips County,05000US20147,0.106,0.309
2015,Phillips County,05000US20147,0.120,0.312
